work_id,title,year_n,cites,decision,proposed_layer,contextual_sublabel,quality,quality_reason,is_ultra,is_emergent,max_io,in_deg,out_deg,citation_role,graph_status,venue,authors
work_a821a1b9fb48df72,The Developing Human Connectome Project Neonatal Data Release,2022.0,188,role_bridge,contextual,translation,pass,ok,False,False,,,,no_graph,rescued_no_graph,Frontiers in Neuroscience,A. Edwards; D. Rueckert; Stephen M. Smith; Samy Abo Seada; A. Alansary; J. Almalbis; J. Allsop; Jesper L. R. Andersson; T. Arichi; S. Arulkumaran; M. Bastiani; D. Batalle; L. Baxter; J. Božek; E. Braithwaite; J. Brandon; O. Carney; A. Chew; D. Christiaens; Raymond Chung; K. Colford; L. Cordero-Grande; S. Counsell; Harriet Cullen; J. Cupitt; C. Curtis; A. Davidson; M. Deprez; Louise Dillon; K. Dimitrakopoulou; R. Dimitrova; E. Duff; S. Falconer; S. Farahibozorg; S. Fitzgibbon; Jia-Hong Gao; Andreia S. Gaspar; N. Harper; Samuel J. Harrison; E. Hughes; J. Hutter; M. Jenkinson; S. Jbabdi; E. Jones; Vyacheslav R. Karolis; V. Kyriakopoulou; Gregor Lenz; A. Makropoulos; Shaihan J. Malik; L. Mason; Filippo Mortari; C. Nosarti; R. Nunes; Camilla O’Keeffe; J. O’Muircheartaigh; Hamel Patel; Jonathan Passerat-Palmbach; M. Pietsch; A. Price; E. Robinson; M. Rutherford; A. Schuh; S. Sotiropoulos; J. Steinweg; R. Teixeira; T. Tenev; Jacques-Donald Tournier; N. Tusor; A. Uus; Katy Vecchiato; Logan Z. J. Williams; R. Wright; J. Wurie; J. Hajnal
work_25acfacf034337ac,Toward a neurocentric view of learning,2017.0,187,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,Neuron,Heather K Titley; N. Brunel; Christian Hansel
work_eb8b627996721a7c,Neuroinformatics of the Allen Mouse Brain Connectivity Atlas.,2015.0,184,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,rescued_no_graph,Methods,L. Kuan; Yang Li; C. Lau; David Feng; Amy Bernard; S. Sunkin; Hongkui Zeng; Chinh Dang; M. Hawrylycz; Lydia Ng
work_d3be9b5edaedfc45,A Survey of Methods for 3D Histology Reconstruction,2018.0,184,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,rescued_no_graph,Medical Image Anal.,Jonas Pichat; J. E. Iglesias; T. Yousry; S. Ourselin; M. Modat
work_3cce75d511ef6842,Structured synaptic connectivity between hippocampal regions.,2014.0,183,adjacent_relevant,contextual,complementary,pass,ok,False,False,4.0,4.0,1.0,broker,integrated,Neuron,S. Druckmann; Linqing Feng; Bokyoung Lee; C. Yook; Ting Zhao; J. Magee; Jinhyung Kim
work_e0e81619d590d5f9,Chimera-like States in Modular Neural Networks,2015.0,183,adjacent_relevant,contextual,complementary,pass,ok,False,False,5.0,5.0,1.0,broker,integrated,Scientific Reports,J. Hizanidis; N. Kouvaris; Zamora-López Gorka; A. Díaz-Guilera; C. Antonopoulos
work_a39f22332623fe9d,Anterograde or retrograde transsynaptic labeling of CNS neurons with vesicular stomatitis virus vectors,2011.0,182,adjacent_relevant,contextual,complementary,pass,ok,False,False,2.0,2.0,0.0,only_in,integrated,Proceedings of the National Academy of Sciences of the United States of America,Kevin T. Beier; Arpiar Saunders; I. Oldenburg; Kazunari Miyamichi; N. Akhtar; L. Luo; S. Whelan; B. Sabatini; C. Cepko
work_c2c3f5afbff287bb,Specificity of Sensory-Motor Connections Encoded by Sema3e-PlexinD1 Recognition,2009.0,180,adjacent_relevant,contextual,complementary,pass,ok,False,False,2.0,2.0,0.0,only_in,integrated,Nature,Eline Pecho-Vrieseling; M. Sigrist; Yutaka Yoshida; T. Jessell; S. Arber
work_029643354bb1e658,Untangling the cortico-thalamo-cortical loop: cellular pieces of a knotty circuit puzzle,2021.0,180,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,Nature Reviews Neuroscience,G. Shepherd; Naoki Yamawaki
work_651457fdb2bf9ce4,EMPIAR: the Electron Microscopy Public Image Archive,2022.0,179,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,rescued_no_graph,bioRxiv,Andrii Iudin; Paul K. Korir; Sriram Somasundharam; Simone Weyand; Cesare Cattavitello; N. Fonseca; O. Salih; G. Kleywegt; A. Patwardhan
work_aa4ac55bf3d997c2,The Mind of a Mouse.,2020.0,175,adjacent_relevant,contextual,complementary,pass,ok,False,False,30.0,30.0,2.0,broker,integrated,Cell,L. Abbott; D. Bock; E. Callaway; W. Denk; C. Dulac; A. Fairhall; I. Fiete; Kristen M. Harris; M. Helmstaedter; Viren Jain; N. Kasthuri; Yann LeCun; J. Lichtman; P. Littlewood; L. Luo; John H. R. Maunsell; R. Reid; B. Rosen; G. Rubin; T. Sejnowski; H. Seung; K. Svoboda; D. Tank; D. Tsao; D. C. Essen
work_1e6634edd433800d,Olfactory dysfunction in Alzheimer’s disease,2016.0,174,role_bridge,contextual,translation,pass,ok,False,False,,,,no_graph,rescued_no_graph,Neuropsychiatric Disease and Treatment,Y. Zou; Da Lu; Li-Ping Liu; Hui-hong Zhang; Yu-ying Zhou
work_e3277619bfed476c,Mapping brain asymmetry in health and disease through the ENIGMA consortium,2019.0,174,role_bridge,contextual,translation,pass,ok,False,False,,,,no_graph,rescued_no_graph,Human Brain Mapping,Xiang-zhen Kong; Merel C. Postema; Tulio M. Guadalupe; Carolien G. F. de Kovel; P. Boedhoe; M. Hoogman; S. Mathias; Daan van Rooij; D. Schijven; D. Glahn; S. Medland; N. Jahanshad; S. Thomopoulos; J. Turner; J. Buitelaar; T. V. van Erp; B. Franke; S. Fisher; O. A. van den Heuvel; L. Schmaal; P. Thompson; C. Francks
work_8126c1ea07c45313,From simple graphs to the connectome: Networks in neuroimaging,2012.0,173,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,rescued_no_graph,NeuroImage,O. Sporns
work_e2f8e06c9049f5f3,"The natverse, a versatile toolbox for combining and analysing neuroanatomical data",2020.0,173,role_bridge,contextual,bridge,pass,ok,False,False,25.0,25.0,10.0,broker,integrated,eLife,A. S. Bates; James D. Manton; Sridhar R. Jagannathan; Marta Costa; P. Schlegel; T. Rohlfing; G. Jefferis
work_cc98657871401e23,CoCoMac 2.0 and the future of tract-tracing databases,2012.0,172,role_bridge,contextual,bridge,pass,ok,False,False,26.0,26.0,3.0,broker,integrated,Front. Neuroinform.,Rembrandt Bakker; T. Wachtler; M. Diesmann
work_2d9db6a73a195b1d,Generation of dense statistical connectomes from sparse morphological data,2014.0,172,adjacent_relevant,contextual,complementary,pass,ok,False,False,5.0,4.0,5.0,broker,integrated,Frontiers in Neuroanatomy,R. Egger; V. J. Dercksen; D. Udvary; H. Hege; M. Oberlaender
work_2e135d4ee49a93d1,From the Connectome to the Synaptome: An Epic Love Story,2010.0,171,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,rescued_no_graph,Science,J. DeFelipe
work_cd86799292e61a9a,Machines that learn to segment images: a crucial technology for connectomics.,2010.0,170,adjacent_relevant,contextual,complementary,pass,ok,False,False,10.0,10.0,3.0,broker,integrated,Current Opinion in Neurobiology,Viren Jain; H. Seung; Srinivas C. Turaga
work_61ced5e9670903c3,Automated Reconstruction of Neuronal Morphology: An Overview,2010.0,165,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,rescued_no_graph,Brain Research Reviews,D. Donohue; G. Ascoli
work_f6ea4c18473a14ac,Graph Matching: Relax at Your Own Risk,2014.0,165,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,rescued_no_graph,IEEE Transactions on Pattern Analysis and Machine Intelligence,V. Lyzinski; D. E. Fishkind; Marcelo Fiori; J. Vogelstein; C. Priebe; G. Sapiro
work_f8eabb08474bb993,CDeep3M - Plug-and-Play cloud based deep learning for image segmentation,2018.0,163,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,rescued_no_graph,Nature Methods,M. Haberl; C. Churas; Lucas Tindall; D. Boassa; S. Phan; E. Bushong; Matthew Madany; Raffi Akay; T. Deerinck; S. Peltier; Mark Ellisman
work_2df062ae66c16e94,Community Detection and Classification in Hierarchical Stochastic Blockmodels,2015.0,162,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,rescued_no_graph,IEEE Transactions on Network Science and Engineering,V. Lyzinski; M. Tang; A. Athreya; Youngser Park; C. Priebe
work_4e599e7a45cded14,The rhesus monkey connectome predicts disrupted functional networks resulting from pharmacogenetic inactivation of the amygdala,2016.0,162,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,Neuron,David S. Grayson; E. Bliss-Moreau; Christopher J. Machado; J. Bennett; K. Shen; K. Grant; D. Fair; David G Amaral1
work_3cf5d4c3be86004c,A Semiparametric Two-Sample Hypothesis Testing Problem for Random Graphs,2017.0,159,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,rescued_no_graph,,M. Tang; A. Athreya; D. Sussman; V. Lyzinski; Youngser Park; C. Priebe
work_2b1f5c4232c107d1,Cell type-specific long-range connections of basal forebrain circuit,2016.0,158,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,eLife,Johnny Phong Hoang Do; Min Xu; Seung-Hee Lee; Wei-Cheng Chang; Siyu Zhang; Shinjae Chung; Tyler J Yung; Jiang Lan Fan; Kazunari Miyamichi; L. Luo; Y. Dan
work_2dd964b0e399a1fe,From Cajal to Connectome and Beyond.,2016.0,157,adjacent_relevant,contextual,complementary,pass,ok,False,False,35.0,35.0,4.0,broker,integrated,Annual Review of Neuroscience,L. Swanson; J. Lichtman
work_fcea4967fb2a807b,Sparse synaptic connectivity is required for decorrelation and pattern separation in feedforward networks,2017.0,156,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,Nature Communications,N. A. Cayco-Gajic; C. Clopath; R. Silver
work_65b6394c205e8eb9,Large-scale automated histology in the pursuit of connectomes,2011.0,154,adjacent_relevant,contextual,complementary,pass,ok,False,False,4.0,4.0,0.0,only_in,integrated,Journal of Neuroscience,D. Kleinfeld; A. Bharioke; P. Blinder; D. Bock; K. Briggman; D. Chklovskii; W. Denk; M. Helmstaedter; J. Kaufhold; W. Lee; H. S. Meyer; Kristina D. Micheva; M. Oberlaender; S. Prohaska; R. Reid; Stephen J. Smith; Shin-ya Takemura; P. Tsai; B. Sakmann
work_5bef28b8ac0b334f,Control of synaptic connectivity by a network of Drosophila IgSF cell surface proteins,2015.0,154,adjacent_relevant,contextual,complementary,pass,ok,False,False,2.0,2.0,1.0,broker,integrated,Cell,Robert A. Carrillo; E. Özkan; E. Özkan; K. Menon; Sonal Nagarkar-Jaiswal; Pei-Tseng Lee; Mili Jeon; Mili Jeon; M. Birnbaum; H. Bellen; K. Garcia; K. Zinn
work_f4f91c156929709a,Glial Regulation of the Neuronal Connectome through Local and Long-Distant Communication,2015.0,154,adjacent_relevant,contextual,complementary,pass,ok,False,False,3.0,3.0,0.0,only_in,integrated,Neuron,R. Fields; D. H. Woo; P. Basser
work_a811ceacfcca68a7,Why not connectomics?,2013.0,149,role_bridge,contextual,bridge,pass,ok,False,False,18.0,18.0,3.0,broker,integrated,Nature Methods,J. Morgan; J. Lichtman
work_5672c64d21c23a39,Updates on mouse models of Alzheimer’s disease,2024.0,149,role_bridge,contextual,translation,pass,ok,False,False,,,,no_graph,rescued_no_graph,Molecular Neurodegeneration,M. Zhong; T. Peng; M. Duarte; Minghui Wang; Dongming Cai
work_d333aa68266feb1b,Exploring early human brain development with structural and physiological neuroimaging,2018.0,148,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,NeuroImage,L. Vasung; E. Turk; S. Ferradal; J. Sutin; J. Stout; Banu Ahtam; Pei-Yi Lin; P. Grant
work_7bbb57ed1549b5bc,Methods for analysis of brain connectivity: An IFCN-sponsored review.,2019.0,148,adjacent_relevant,contextual,translation,pass,ok,False,False,,,,no_graph,rescued_no_graph,Clinical Neurophysiology,P. Rossini; R. Iorio; M. Bentivoglio; G. Bertini; F. Ferreri; C. Gerloff; R. Ilmoniemi; R. Ilmoniemi; F. Miraglia; M. Nitsche; F. Pestilli; M. Rosanova; Y. Shirota; C. Tesoriero; Y. Ugawa; F. Vecchio; Ulf Ziemann; Mark Hallett
work_ea0df73c9f835456,Courtship behavior in Drosophila melanogaster: towards a ‘courtship connectome’,2013.0,147,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,rescued_no_graph,Current Opinion in Neurobiology,Hania J. Pavlou; S. Goodwin
work_1b719c6ba34d2ed3,Teneurin-3 controls topographic circuit assembly in the hippocampus,2018.0,147,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,rescued_no_graph,Nature,Dominic S. Berns; Laura A. DeNardo; Daniel T. Pederick; L. Luo
work_fefe636e68acdb8a,Plasticity of the electrical connectome of C. elegans,2018.0,147,adjacent_relevant,contextual,complementary,pass,ok,False,False,21.0,21.0,6.0,broker,integrated,bioRxiv,A. Bhattacharya; U. Aghayeva; Emily G. Berghoff; O. Hobert
work_e8031a18fbb0ced6,Spatial gradients and multidimensional dynamics in a neural integrator circuit,2011.0,146,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,rescued_no_graph,Nature Neuroscience,A. Miri; Kayvon Daie; Aristides B. Arrenberg; H. Baier; Emre R. F. Aksay; D. Tank
work_8940c7ec97850be8,The UCLA multimodal connectivity database: a web-based platform for brain connectivity matrix sharing and analysis,2012.0,144,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,rescued_no_graph,Front. Neuroinform.,Jesse A. Brown; Jeff D. Rudie; A. Bandrowski; J. D. Horn; S. Bookheimer
work_8a9b4070c9c7d960,Discovering the Human Connectome,2012.0,143,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,rescued_no_graph,,Olaf Sporns
work_c33ff1707c3c1df6,The Secreted Protein C1QL1 and Its Receptor BAI3 Control the Synaptic Connectivity of Excitatory Inputs Converging on Cerebellar Purkinje Cells.,2015.0,142,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,Cell Reports,S. Sigoillot; K. Iyer; F. Binda; I. González-Calvo; M. Talleur; G. Vodjdani; P. Isope; F. Selimi
work_b0f4170db02ee937,Role of Graph Architecture in Controlling Dynamical Networks with Applications to Neural Systems,2017.0,137,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,rescued_no_graph,Nature Physics,Jason Z. Kim; Jonathan M. Soffer; Ari E. Kahn; J. Vettel; F. Pasqualetti; D. Bassett
work_7aacccf8f2da1b54,"Transfection via whole-cell recording in vivo: bridging single-cell physiology, genetics and connectomics",2011.0,135,adjacent_relevant,contextual,bridge,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,Nature Neuroscience,E. Rancz; K. M. Franks; M. Schwarz; Bruno Pichler; Andreas T. Schaefer; T. Margrie
work_095f897bd5661727,Cell-specific microarray profiling experiments reveal a comprehensive picture of gene expression in the C. elegans nervous system,2007.0,134,adjacent_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Genome Biology,S. Stetina; Joseph D. Watson; Rebecca M. Fox; Rebecca M. Fox; Kellen L. Olszewski; Kellen L. Olszewski; W. C. Spencer; P. Roy; David M. Miller
work_4deb27b42801f710,"Proximodistal heterogeneity of hippocampal CA3 pyramidal neuron intrinsic properties, connectivity and reactivation during memory recall",2017.0,133,adjacent_relevant,contextual,complementary,pass,ok,False,False,2.0,2.0,0.0,only_in,integrated,Neuron,Qian-Quan Sun; Alaba Sotayo; Alejandro Cazzulino; Anna M. Snyder; C. Denny; S. Siegelbaum
work_58ffddc9a1570bdd,Specificity of Synaptic Connectivity between Layer 1 Inhibitory Interneurons and Layer 2/3 Pyramidal Neurons in the Rat Neocortex,2011.0,131,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,Cerebral Cortex,C. Wozny; Stephen R. Williams
work_d17b4ee773b57bde,Connectomics and graph theory analyses: Novel insights into network abnormalities in epilepsy,2015.0,131,role_bridge,contextual,translation,pass,ok,False,False,,,,no_graph,rescued_no_graph,Epilepsia,E. Gleichgerrcht; Madison R. Kocher; L. Bonilha
work_58b0ab7aaaf040d3,Neuronal circuits in barrel cortex for whisker sensory perception.,2020.0,131,adjacent_relevant,contextual,complementary,pass,ok,False,False,3.0,0.0,3.0,only_out,integrated,Physiological Reviews,J. Staiger; C. Petersen
work_d60ca2d1beaf845b,Characterization and synaptic connectivity of melanopsin‐containing ganglion cells in the primate retina,2007.0,130,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,European Journal of Neuroscience,P. Jusuf; Sammy C. S. Lee; J. Hannibal; U. Grünert
work_89f08707e2ff8e73,A Student’s Guide to Neural Circuit Tracing,2019.0,129,adjacent_relevant,contextual,complementary,pass,ok,False,False,17.0,9.0,17.0,broker,integrated,Frontiers in Neuroscience,Christine Saleeba; Bowen Dempsey; Sheng Le; A. Goodchild; S. McMullan
work_a35b2a0f4328b341,Skull optical clearing window for in vivo imaging of the mouse cortex at synaptic resolution,2017.0,128,adjacent_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Light: Science & Applications,Yanjie Zhao; Tingting Yu; Chao Zhang; Z. Li; Qingming Luo; Tonghui Xu; D. Zhu
work_b60404473cbd854e,The Stimulus Selectivity and Connectivity of Layer Six Principal Cells Reveals Cortical Microcircuits Underlying Visual Processing,2014.0,127,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,1.0,broker,integrated,Neuron,Mateo Vélez‐Fort; Charly V. Rousseau; C. J. Niedworok; Ian R. Wickersham; E. Rancz; A. P. Brown; M. Strom; T. Margrie
work_a8983572ae1cc884,The Interscutularis Muscle Connectome,2009.0,124,adjacent_relevant,contextual,complementary,pass,ok,False,False,4.0,4.0,0.0,only_in,integrated,PLoS Biology,Ju Lu; J. Tapia; Olivia L. White; J. Lichtman
work_a22edcbd132ca34a,Comparison of diffusion tractography and tract‐tracing measures of connectivity strength in rhesus macaque connectome,2015.0,124,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,rescued_no_graph,Human Brain Mapping,M. P. van den Heuvel; M. D. de Reus; Lisa Feldman Barrett; L. H. Scholtens; Fraukje M.T. Coopmans; Ruben Schmidt; T. Preuss; J. Rilling; Longchuan Li
work_e637eb4dddea0bfc,Rapid mesoscale volumetric imaging of neural activity with synaptic resolution,2020.0,124,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,Nature Methods,Rongwen Lu; Yajie Liang; Guanghan Meng; Pengcheng Zhou; K. Svoboda; L. Paninski; Na Ji
work_4c202403940ee964,Sex-specific pruning of neuronal synapses in Caenorhabditis elegans,2016.0,121,adjacent_relevant,contextual,complementary,pass,ok,False,False,3.0,3.0,0.0,only_in,integrated,Nature,Meital Oren-Suissa; Emily A. Bayer; O. Hobert
work_a60d58482fdb3bfa,Holographic Reconstruction of Axonal Pathways in the Human Brain,2019.0,121,adjacent_relevant,contextual,bridge,pass,ok,False,False,,,,no_graph,rescued_no_graph,Neuron,M. Petersen; Jeffrey Mlakar; S. Haber; M. Parent; Y. Smith; P. Strick; M. Griswold; C. McIntyre
work_187ee083be688884,Network structure of the mouse brain connectome with voxel resolution,2020.0,121,adjacent_relevant,contextual,complementary,pass,ok,False,False,5.0,1.0,5.0,broker,integrated,bioRxiv,L. Coletta; M. Pagani; Jennifer D. Whitesell; Julie A. Harris; B. Bernhardt; A. Gozzi
