work_id,canonical_paper_id,source_group,year,venue,doi,title,publication_types,has_abstract,abstract_chars,record_type,is_research_paper,confidence,signal_count,evidence,title_rule,title_rule_type,title_rule_strength,title_match,publication_type_signal,publication_type_signal_type,publication_type_signal_strength,vetoed_publication_type_signals,research_publication_types,signals_conflict,watchlist_titles,review_queue,review_reasons
work_0470fc09d35ecab2,2cfc164ed08e657209e72ec3683d2635761ffdd8,unresolved,2022.0,Human Brain Mapping,10.1002/hbm.26091,Spatial variation of changes in test–retest reliability of functional connectivity after global signal regression: The effect of considering hemodynamic delay,JournalArticle,True,1697,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_047847ced0c96ed0,1462000e3c61a2c30f232e7512e4a81e010c8b12,role_bridge,2019.0,bioRxiv,10.1101/854521,The head direction circuit of two insect species,JournalArticle,True,1109,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_047e0665d50b50ba,e07e61de05d30a348cb7b4cb38aede541f80941c,role_bridge,2015.0,Frontiers in Neuroanatomy,10.3389/fnana.2015.00142,Crowdsourcing the creation of image segmentation algorithms for connectomics,JournalArticle,True,1075,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_0486bae81297fa99,6b943b71be06bcc431b4699276edb87182542142,core_audit,2012.0,Front. Neuroinform.,10.3389/fninf.2012.00014,Mapping the Connectome: Multi-Level Analysis of Brain Connectivity,JournalArticle;Review,True,5225,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_04ae5ff956f3cebf,a989a01cf14efb036c98eb05cbb5bba9d488e646,unresolved,2022.0,IEEE International Conference on Bioinformatics and Biomedicine,10.1109/bibm55620.2022.9995642,Multi-modal Dynamic Graph Network: Coupling Structural and Functional Connectome for Disease Diagnosis and Classification,JournalArticle;Conference,True,1648,research_paper,True,high,0,research_publication_type:Conference,,,,,,,,,Conference,False,,False,
work_04bc672be1766531,c2d9fbe31034e55be67956f3ec4ab4d7bc6b80ed,core_audit,2021.0,Current Biology,10.1016/j.cub.2021.03.053,Neurodevelopment: Comparative connectomics and the study of circuit assembly.,JournalArticle,True,340,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_04e4a708badbf02d,86676770c75fd34808243d735f2930d60f2a6f5c,unresolved,2020.0,Journal of Magnetic Resonance Imaging,10.1002/jmri.27247,Diffusion imaging in the post HCP era,Review;JournalArticle,True,1010,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_05006ad65a5c5f62,9cd3bdfbcefaca30ba00c9ae15cf6368696843d0,core_audit,2018.0,bioRxiv,10.3390/proteomes6030031,Regional Diversity in the Postsynaptic Proteome of the Mouse Brain,JournalArticle,True,1087,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_0506cf0b9cfdf1f4,00bab550620fb50942b59fbdfaff91005ac5cb9c,core_audit,2024.0,bioRxiv,10.1101/2024.05.08.593207,"Experience-dependent, sexually dimorphic synaptic connectivity defined by sex-specific cadherin expression",JournalArticle,True,1193,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_05104855bc0bb32c,185a454717f45efc4fc26e9afbd4cb03e740af1e,role_bridge,2020.0,International Conference on Medical Image Computing and Computer-Assisted Intervention,10.1007/978-3-030-59710-8_78,Cartilage Segmentation in High-Resolution 3D Micro-CT Images via Uncertainty-Guided Self-training with Very Sparse Annotation,JournalArticle,True,1482,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_0515fd20543c1bde,30eb39e816e7daeaac1000e7355f2c471621b464,unresolved,2024.0,Magnetic Resonance Imaging,10.1016/j.mri.2025.110539,Sensitivity of quantitative diffusion MRI tractography and microstructure to anisotropic spatial sampling,JournalArticle,True,1821,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_052a0730233e8008,22bf7aae64939be25d8a3f2683d5adfe15ddf80e,unresolved,2023.0,Biostatistics,10.1093/biostatistics/kxad007,Identifying covariate-related subnetworks for whole-brain connectome analysis.,JournalArticle,True,1683,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_0536ddfb449bf656,e4f06d55539b1842ef1088065b9f9ef1dc097173,unresolved,2021.0,bioRxiv,10.1101/2021.01.03.425122,In vivo super-resolution track-density imaging for thalamic nuclei identification,JournalArticle,True,1770,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_0537e888fd7c3be9,8c07f237aab523d07fb9796e6e44f6f1f66d97a9,unresolved,2019.0,Brain and Language,10.1016/j.bandl.2017.08.006,Relationship between neuronal network architecture and naming performance in temporal lobe epilepsy: A connectome based approach using machine learning.,Review;JournalArticle,True,1815,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_053a6d2ad8e9d69a,da407a132d061b2b5d379724c183e40f58d71e79,core_audit,2017.0,eLife,10.7554/elife.25751,An intersectional gene regulatory strategy defines subclass diversity of C. elegans motor neurons,JournalArticle,True,1075,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_053b1a5b8841cefe,9f95b93bcb6abadc7f32164e005f703f739a3a70,unresolved,2021.0,bioRxiv,10.1101/2021.02.19.432024,Structural connectome fingerprinting and age prediction in pediatric development: assessing voxel- and surface-based white matter connectivity,,True,1082,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_0552194b80de37f0,7c2f5edbc8f19331780fcf494ba91beeba86af89,core_audit,2020.0,bioRxiv,10.1371/journal.pone.0261702,"Topology of synaptic connectivity constrains neuronal stimulus representation, predicting two complementary coding strategies",JournalArticle,True,1313,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_056237b15ff5a6e6,628173b527bd7f78e7d884c5a65629efa840fa89,unresolved,2019.0,International Journal of Bifurcation and Chaos in Applied Sciences and Engineering,10.1142/s0218127420502569,Chimera States and Seizures in a Mouse Neuronal Model,JournalArticle,True,712,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_05764344d3c341fd,34b4399d4b13e30c4f74a1d6bbe2891491023436,unresolved,2015.0,Front. Neuroinform.,10.3389/fninf.2015.00009,Ontology-based approach for in vivo human connectomics: the medial Brodmann area 6 case study,JournalArticle,True,1977,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_058739ee82382c88,878e6616ed1e0adc5c8b9aa05e37b850f073dd60,unresolved,2020.0,,10.1002/cne.24932/v1/review2,"Review for ""The connectome of the Caenorhabditis elegans pharynx""",Review,False,0,peer_review_report,False,medium,1,"title_rule:review_for_quoted='Review for ""'; research_publication_type:Review",review_for_quoted,peer_review_report,unambiguous,"Review for """,,,,,Review,True,,True,unconfirmed_nonpaper_medium_confidence;signal_conflict
work_0587e9fe6799e138,abd8fdaaea2e6394fff31d9ca33e987f275d6360,unresolved,2020.0,International Conference on Medical Image Computing and Computer-Assisted Intervention,10.1007/978-3-030-59728-3_16,Deep Graph Normalizer: A Geometric Deep Learning Approach for Estimating Connectional Brain Templates,JournalArticle,True,1954,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_058eb50a8420a1e9,3f6388a5a44855654ed094cbaa7628477b7032bb,unresolved,2018.0,Operative Neurosurgery,10.1093/ons/opy272,A Connectomic Atlas of the Human Cerebrum-Chapter 18: The Connectional Anatomy of Human Brain Networks.,JournalArticle,True,1767,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_059ebf7cb5fdec0f,b596de71dc4bb916d9dd9ef01ac956351b50d7a6,unresolved,2020.0,bioRxiv,10.1101/2020.11.03.366419,Heritability of cortical morphology reflects a sensory-fugal plasticity gradient,Review,True,1777,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_05b8330324f290dd,de974e4a8bae1fd73cba8f8b54366018ef90039f,unresolved,2016.0,,,Cognitive Control in the Controllable Connectome,,True,1604,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_05ba63fe3f0fc0e5,081077a6a75a4aac6f2ae0729a0502f3c25408f9,unresolved,2017.0,Human Brain Mapping,10.1002/hbm.23833,A multisample study of longitudinal changes in brain network architecture in 4-13 year old children,JournalArticle,True,1746,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_05e7be51adf6e08a,a2fb37821050800e476238a0b76aacdb997ca9a4,core_audit,2026.0,,,Multisensory learning recruits visual neurons into an olfactory memory engram,,True,1528,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_05ef9567c6dffcf6,b9a9c4c23dceef234699c4d3f377767dc6273186,unresolved,2022.0,Journal of the American Statistical Association,10.1080/01621459.2022.2055559,A Multimodal Multilevel Neuroimaging Model for Investigating Brain Connectome Development,JournalArticle,True,2359,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_06253b05426963a9,0c83553b2c35873c6ae88344682be5bb9bdc18f8,unresolved,2024.0,GRAIL/OCELOT@MICCAI,10.1007/978-3-031-55088-1_3,Multi-Head Graph Convolutional Network for Structural Connectome Classification,JournalArticle,True,1190,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_0628746ca0d81396,27e3280f8708d4f568c14172980f8c11bc4f2a93,unresolved,2025.0,Neurology,10.1212/wnl.0000000000213349,Conventional MRI-Based Structural Disconnection and Morphometric Similarity Networks and Their Clinical Correlates in Multiple Sclerosis,JournalArticle,True,2897,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_0641fb974f5264cf,ae5b8952f36b33b8130f862101bdac62ca22d65f,core_audit,2011.0,Nature Methods,10.1038/nmeth.1784,mGRASP enables mapping mammalian synaptic connectivity with light microscopy,JournalArticle,True,1026,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_064acb249f1e9c36,190ed9396fd7be46261d64557c3ac99f3bed8da9,unresolved,2020.0,bioRxiv,10.1101/2020.01.26.920397,How Many Streamlines are Required for Reliable Probabilistic Tractography? Solutions for Microstructural Measurements and Neurosurgical Planning,JournalArticle,True,1869,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_0660737d1e4f76c4,75bc52e92dbd17ac9cc1500e3b5c0fb6d0d6df60,unresolved,2024.0,bioRxiv,10.1101/2024.04.16.589843,Eigenmodes of the brain: revisiting connectomics and geometry,,True,1981,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_066c90b2bc6ff7e8,26a89eb81eaf863e606fde4773ce991fff5061f2,unresolved,2015.0,Philosophical Transactions of the Royal Society B: Biological Sciences,10.1098/rstb.2014.0165,Dwelling quietly in the rich club: brain network determinants of slow cortical fluctuations,JournalArticle,True,1310,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_066f37d93af97009,ca2db9edf353c849d925b02e88081c99da0a622e,unresolved,2025.0,bioRxiv,10.1101/2025.04.11.644973,"Neuroanatomy of catecholaminergic circuits in the brainstem and hypothalamus using T1-weighted and diffusion magnetic resonance imaging in humans: implications for brain-immune interactions, cardiovascular disease, neuropsychiatric disorders, stress response, and COVID-19",,True,1257,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_067df68ce507c51a,d28e270ea6cac6175a92677efdfc4d48d9075896,core_audit,2020.0,Neuron,10.1016/j.neuron.2020.04.012,SEQUIN multiscale imaging of mammalian central synapses reveals loss of synaptic connectivity resulting from diffuse traumatic brain injury,JournalArticle,True,1182,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_068034b20857f28d,4cc73dfe85c17d169577440810117ab65efed6fb,core_audit,2023.0,bioRxiv,10.1101/2023.07.23.550211,Shallow networks run deep: Peripheral preprocessing facilitates odor classification,,True,1152,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_068ce671d4050e17,78c13c4410a6f4cbef35dc769b7d5236ecbb85be,role_bridge,2020.0,bioRxiv,10.1109/icpr48806.2021.9413098,EM-net: Deep learning for electron microscopy image segmentation,JournalArticle,True,1238,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_06a819921125fd5b,9e41cbe6ae16fc554f535fce713a76085ccfbdf5,core_audit,2017.0,Nature,10.1101/141762,The complete connectome of a learning and memory centre in an insect brain,JournalArticle,True,1079,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_06d988a94f52ce61,03c346060b2cbf04947305f0a5a36eef6ca852ec,core_audit,2020.0,bioRxiv,10.1101/2020.06.16.154203,System Identification with Biophysical Constraints: A Circuit Model of the Inner Retina,JournalArticle,True,1401,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_06e1c60eb86ba22d,0379da7ee390b4538c51a832017b6a9acbf72534,core_audit,2025.0,Current Opinion in Neurobiology,10.1016/j.conb.2025.103131,Neural evolution of complex motor behaviors: insights from Drosophila courtship song.,Review;JournalArticle,True,1055,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_06e3942d0f902996,74dbb9d6f48a15bc4e866a3e7a4c47c357cf58f3,core_audit,2020.0,European Journal of Neuroscience,10.1111/ejn.15092,An ultrastructural connectomic analysis of a higher‐order thalamocortical circuit in the mouse,JournalArticle,True,1813,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_06ef8a79959a9c0f,2eb5fc55ff4d6bb71fe57320ea6bafe79c0e9b2d,role_bridge,2016.0,Ticks and Tick-borne Diseases,10.1016/j.ttbdis.2016.01.014,De novo assembly and annotation of the salivary gland transcriptome of Rhipicephalus appendiculatus male and female ticks during blood feeding.,JournalArticle,False,0,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_06fe6252132bc249,d9dd9d6c6e4cd1fbe38a883f7e38a090031d27a9,core_audit,2022.0,Network Neuroscience,10.1162/netn_a_00246,"Percolation may explain efficiency, robustness, and economy of the brain",JournalArticle,True,1337,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_06fed2e30ee196ac,3b871dce1b39ac72c6e226985602704ae6ee5aff,unresolved,2013.0,Functional Neurology,10.11138/fneur/2013.28.3.167,The connectomics challenge.,Review;JournalArticle,False,0,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_071108fd660498ef,de6f9eb6762046bde56edf788be65f1858e33396,unresolved,2015.0,PLoS ONE,10.1371/journal.pone.0121002,Fast Approximate Quadratic Programming for Graph Matching,JournalArticle,True,849,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_074484e0cd22a096,0a935be15b1a4a2e74e981016d570961b0346e02,unresolved,2023.0,Journal of Neurotrauma,10.1089/neu.2023.0183,Longitudinal Functional Connectome in Pediatric Concussion: An Advancing Concussion Assessment in Pediatrics Study,JournalArticle,True,3183,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_075bd479e1fdf07b,4739de228cb8ca9867e19a761a7d1c3d67261acb,unresolved,2026.0,arXiv.org,10.48550/arxiv.2604.23639,Evidence for a Functional Proximity Law in Multilayer Networks,JournalArticle,True,1649,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_0776b0d544c24d0d,25652f7f1d0be05c3a6c7e0d65b2dcb588222073,unresolved,2018.0,bioRxiv,10.1101/403105,Brain connectivity dynamics: Multilayer network switching rate predicts brain performance,,True,1797,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_079b8c822ba5b9cc,03370443cebc3501b3f5024635af8739052e60e2,unresolved,2019.0,Medical Image Anal.,10.1016/j.media.2019.101596,Joint functional brain network atlas estimation and feature selection for neurological disorder diagnosis with application to autism,JournalArticle,True,2151,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_07aa0164f902c8fb,2f794aa713b953b69b22dae8edd331d96889fd53,core_audit,2019.0,bioRxiv,10.1101/526681,Cell type composition and circuit organization of neocortical radial clones,,True,1064,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_07aa86ea8851c550,3e14474b587f1eccf2e8e420108879ae4058fc77,core_audit,2012.0,Bioinform.,10.1093/bioinformatics/bts221,Improved synapse detection for mGRASP-assisted brain connectivity mapping,JournalArticle,True,1248,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_07c76747bbcc0ce9,7f80da59baa04624d2743009f4d62e1bdec8b3d5,unresolved,2021.0,bioRxiv,10.1162/netn_a_00424,Neural network embedding of functional microconnectome,JournalArticle,True,1858,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_07c7b0397ccdb7f6,4eb5be84d7872ddda9c26544ff154db0bfdfab95,core_audit,2018.0,bioRxiv,10.3389/fncir.2018.00090,Heterocellular Coupling Between Amacrine Cells and Ganglion Cells,JournalArticle;Review,True,2940,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_07cd4c477c780932,3e95f4de31ab25ac03032d6e15054a317ed9ed0e,unresolved,2021.0,bioRxiv,10.1073/pnas.2116673119,Adolescent development of multiscale structural wiring and functional interactions in the human connectome,JournalArticle,True,1401,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
