work_id,stem,title,year,authors,venue,doi,landing_url,catalog_url,pdf_status,pdf_path,pdf_url,pdf_link,era,inclusion_role,time_role,in_analysis_base,in_degree,out_degree,k_core,year_cites_percentile,cites,in_core,source_group,decision,datasets,stages,organism,axis,method,pipeline_stage,registry_dataset,biological_application,bridge,field_synthesis,training_outreach,health_translation,abstract_missing,tag_source,why
work_e0fcd7be8bddea39,doi_10.1016_j.celrep.2025.115372,A dynamic bifurcation mechanism explains cortex-wide neural correlates of conscious access.,2025,Ulysse Klatzmann; S. Froudist-Walsh; Daniel P. Bliss; P. Theodoni; Jorge F. Mejías; Meiqi Niu; Lucija Rapan; Nicola Palomero-Gallagher; C. Sergent; S. Dehaene; Xiao-Jing Wang,Cell Reports,10.1016/j.celrep.2025.115372,https://doi.org/10.1016/j.celrep.2025.115372,https://europepmc.org/articles/PMC12752736?pdf=render,downloaded,files/doi_10.1016_j.celrep.2025.115372.pdf,https://europepmc.org/articles/PMC12752736?pdf=render,files/doi_10.1016_j.celrep.2025.115372.pdf,2025,,,1,1,0,1,91,18,0,unresolved,adjacent_relevant,,preparation;infrastructure;graph_analysis;modeling,other,pipeline_stage,,preparation;infrastructure;graph_analysis;modeling,,,,,,,false,dryrun+title_abstract_organism+stages,unproven_2025_low_inout
work_e143e75aec23746b,arxiv_2508.1676,Rethinking scale in network neuroscience: Contributions and opportunities at the nanoscale,2025,R. Betzel; Caio Seguin; M. G. Puxeddu,,,https://arxiv.org/abs/2508.1676,https://arxiv.org/pdf/2508.1676.pdf,downloaded,files/arxiv_2508.1676.pdf,https://arxiv.org/pdf/2508.1676.pdf,files/arxiv_2508.1676.pdf,2025,,,1,1,25,13,51,2,0,core_audit,adjacent_relevant,,proofreading;graph_analysis;modeling,,pipeline_stage,electron microscopy,proofreading;graph_analysis;modeling,,,,,,,false,dryrun+stages+title_abstract,unproven_2025_low_inout
work_e1c8eaf7bf908172,doi_10.1101_2023.04.23.537987,ElegansNet: a brief scientific report and initial experiments,2023,Francesco Bardozzo; Andrea Terlizzi; Pietro Lio’; R. Tagliaferri,bioRxiv,10.1101/2023.04.23.537987,https://doi.org/10.1101/2023.04.23.537987,https://arxiv.org/pdf/2304.13538.pdf,downloaded,files/doi_10.1101_2023.04.23.537987.pdf,https://arxiv.org/pdf/2304.13538.pdf,files/doi_10.1101_2023.04.23.537987.pdf,2023,contemporary,contemporary,1,0,7,4,20,2,1,core_audit,adjacent_relevant,DS01 C. elegans (White+),proofreading;graph_analysis,elegans,pipeline_stage,,proofreading;graph_analysis,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages,contemporary_keep
work_e1dcb9a05897ad2e,doi_10.3389_fnana.2021.746057,Interpreting the Entire Connectivity of Individual Neurons in Micropatterned Neural Culture With an Integrated Connectome Analyzer of a Neuronal Network (iCANN),2021,June Hoan Kim; J. Ryu; Boram Lee; Uikyu Chae; J. W. Son; B. Park; Il‐Joo Cho; Woong Sun,Frontiers in Neuroanatomy,10.3389/fnana.2021.746057,https://doi.org/10.3389/fnana.2021.746057,https://www.frontiersin.org/articles/10.3389/fnana.2021.746057/pdf,downloaded,files/doi_10.3389_fnana.2021.746057.pdf,https://www.frontiersin.org/articles/10.3389/fnana.2021.746057/pdf,files/doi_10.3389_fnana.2021.746057.pdf,2021,,,1,0,2,2,40,10,0,unresolved,adjacent_relevant,,graph_analysis,,pipeline_stage,,graph_analysis,,,,,,,false,dryrun+stages,contemporary_below_bar
work_e22e48c40029af5d,doi_10.64898_2026.05.18.725766,Hidden symmetries in network connectivity support ring attractor dynamics in the fly’s neural compass,2026,B. Hulse; P.B. Aneesh; S. Romani; V. Jayaraman; Ann M. Hermundstad,bioRxiv,10.64898/2026.05.18.725766,https://doi.org/10.64898/2026.05.18.725766,https://www.biorxiv.org/content/10.64898/2026.05.18.725766.full.pdf,downloaded,files/doi_10.64898_2026.05.18.725766.pdf,https://www.biorxiv.org/content/10.64898/2026.05.18.725766.full.pdf,files/doi_10.64898_2026.05.18.725766.pdf,2026,sota,sota,1,0,5,5,35,0,1,core_audit,core_relevant,,preparation;infrastructure;graph_analysis,fly,pipeline_stage,,preparation;infrastructure;graph_analysis,,,,,,,false,dryrun+title_abstract_organism+stages,sota_2026_out
work_e2593bdd7b62aca2,doi_10.3389_fnins.2023.1281098,msemalign: a pipeline for serial section multibeam scanning electron microscopy volume alignment,2023,Paul V Watkins; Eric Jelli; K. Briggman,Frontiers in Neuroscience,10.3389/fnins.2023.1281098,https://doi.org/10.3389/fnins.2023.1281098,https://www.frontiersin.org/articles/10.3389/fnins.2023.1281098/pdf?isPublishedV2=False,downloaded,files/doi_10.3389_fnins.2023.1281098.pdf,https://www.frontiersin.org/articles/10.3389/fnins.2023.1281098/pdf?isPublishedV2=False,files/doi_10.3389_fnins.2023.1281098.pdf,2023,contemporary,contemporary,1,1,11,10,44,6,1,core_audit,core_relevant,DS13 MICrONS,sectioning;acquisition;alignment;graph_analysis,mouse,pipeline_stage,Multibeam SEM;serial-section EM,sectioning;acquisition;alignment;graph_analysis,DS13 MICrONS,,,,,,false,dryrun+dataset_organism+stages+title_abstract,contemporary_keep
work_e2add1edf5ce4563,doi_10.1016_j.neucom.2020.11.015,Multilayer network analysis of C. elegans: Looking into the locomotory circuitry,2020,T. Maertens; E. Schöll; Jorge Ruiz; P. Hövel,Neurocomputing,10.1016/j.neucom.2020.11.015,https://doi.org/10.1016/j.neucom.2020.11.015,https://arxiv.org/pdf/2006.08771.pdf,downloaded,files/doi_10.1016_j.neucom.2020.11.015.pdf,https://arxiv.org/pdf/2006.08771.pdf,files/doi_10.1016_j.neucom.2020.11.015.pdf,2020,contemporary,contemporary,1,5,10,7,56,23,1,core_audit,core_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,graph_analysis,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages,contemporary_keep
work_e2ae1abc294095e6,doi_10.1371_journal.pbio.0060164,From Structure to Function: Mapping the Connection Matrix of the Human Brain,2008,Liza Gross,PLoS Biology,10.1371/journal.pbio.0060164,https://doi.org/10.1371/journal.pbio.0060164,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.0060164&type=printable,downloaded,files/doi_10.1371_journal.pbio.0060164.pdf,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.0060164&type=printable,files/doi_10.1371_journal.pbio.0060164.pdf,2005–2009,,,1,0,0,0,10,11,0,core_audit,adjacent_relevant,,graph_analysis,human,pipeline_stage,,graph_analysis,,,,,,,false,dryrun+title_abstract_organism+stages,history_below_bar
work_e2f25ee5bf2bee47,doi_10.1038_s41586-025-08925-z,Comparative connectomics of Drosophila descending and ascending neurons,2025,T. Stürner; Paul Brooks; Laia Serratosa Capdevila; Billy J. Morris; A. Javier; Siqi Fang; Marina Gkantia; S. Cachero; Isabella R. Beckett; E. Marin; Philipp Schlegel; A. Champion; Ilina Moitra; Alana Richards; Finja Klemm; Leonie Kugel; S. Namiki; H. S. Cheong; Julie Kovalyak; Emily Tenshaw; Ruchi Parekh; Jasper S. Phelps; Brandon Mark; S. Dorkenwald; A. S. Bates; Arie Matsliah; Szi-chieh Yu; Claire E. McKellar; A. Sterling; H. S. Seung; M. Murthy; John C. Tuthill; Wei-Chung Allen Lee; G. Card; Marta Costa; G. Jefferis; K. Eichler,Nature,10.1038/s41586-025-08925-z,https://doi.org/10.1038/s41586-025-08925-z,https://europepmc.org/articles/PMC12222017?pdf=render,downloaded,files/doi_10.1038_s41586-025-08925-z.pdf,https://europepmc.org/articles/PMC12222017?pdf=render,files/doi_10.1038_s41586-025-08925-z.pdf,2025,sota,sota,1,11,17,12,96,28,1,core_audit,adjacent_relevant,DS07 VNC (FANC/MANC),proofreading,fly,pipeline_stage,electron microscopy,proofreading,DS07 VNC (FANC/MANC),,,,,,false,dryrun+dataset_organism+stages+title_abstract,sota_2025_out_and_in
work_e2f8e06c9049f5f3,doi_10.7554_elife.53350,"The natverse, a versatile toolbox for combining and analysing neuroanatomical data",2020,A. S. Bates; James D. Manton; Sridhar R. Jagannathan; Marta Costa; P. Schlegel; T. Rohlfing; G. Jefferis,eLife,10.7554/elife.53350,https://doi.org/10.7554/elife.53350,https://europepmc.org/articles/PMC7242028?pdf=render,downloaded,files/doi_10.7554_elife.53350.pdf,https://europepmc.org/articles/PMC7242028?pdf=render,files/doi_10.7554_elife.53350.pdf,2020,contemporary,contemporary,1,24,10,13,93,173,1,core_audit,role_bridge,,alignment;infrastructure;graph_analysis,fly,pipeline_stage,natverse;electron microscopy,alignment;infrastructure;graph_analysis,,,,,,,false,dryrun+title_abstract_organism+stages+registry+title_abstract,contemporary_keep
work_e30a6d4c2698e359,doi_10.1016_j.conb.2018.01.002,A Disinhibitory Circuit Motif and Flexible Information Routing in the Brain,2018,Xiao-Jing Wang; G. Yang,Current Opinion in Neurobiology,10.1016/j.conb.2018.01.002,https://doi.org/10.1016/j.conb.2018.01.002,https://pmc.ncbi.nlm.nih.gov/articles/PMC6599531/pdf/nihms-1036508.pdf,downloaded,files/doi_10.1016_j.conb.2018.01.002.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC6599531/pdf/nihms-1036508.pdf,files/doi_10.1016_j.conb.2018.01.002.pdf,2016–2018,history,history,1,1,1,2,82,92,1,role_bridge,role_bridge,,graph_analysis,,pipeline_stage,,graph_analysis,,,,,,,false,dryrun+stages,history_milestone
work_e31c5d57379f200a,doi_10.1109_tcbb.2023.3279443,The Intrinsic Similarity of Topological Structure in Biological Neural Networks,2023,Hongfei Zhao; Cunqi Shao; Zhiguo Shi; Shibo He; Zhefeng Gong,IEEE/ACM Transactions on Computational Biology & Bioinformatics,10.1109/tcbb.2023.3279443,https://doi.org/10.1109/tcbb.2023.3279443,https://doi.org/10.1109/tcbb.2023.3279443,downloaded,files/doi_10.1109_tcbb.2023.3279443.pdf,,files/doi_10.1109_tcbb.2023.3279443.pdf,2023,contemporary,contemporary,1,0,6,5,35,4,1,core_audit,adjacent_relevant,DS01 C. elegans (White+);DS03 Drosophila larva,graph_analysis,elegans;fly,pipeline_stage,,graph_analysis,DS01 C. elegans (White+);DS03 Drosophila larva,,,,,,false,dryrun+dataset_organism+stages,contemporary_keep
work_e323a05fc48f61c0,doi_10.1101_2020.01.10.902478,Reconstruction of motor control circuits in adult Drosophila using automated transmission electron microscopy,2020,Jasper T. Maniates-Selvin; David Grant Colburn Hildebrand; Brett J. Graham; Aaron T. Kuan; Logan A. Thomas; Tri M. Nguyen; Julia M. Buhmann; Anthony W. Azevedo; Brendan L. Shanny; Jan Funke; John C. Tuthill; W. Lee,bioRxiv,10.1101/2020.01.10.902478,https://doi.org/10.1101/2020.01.10.902478,https://www.biorxiv.org/content/10.1101/2020.01.10.902478.full.pdf,downloaded,files/doi_10.1101_2020.01.10.902478.pdf,https://www.biorxiv.org/content/10.1101/2020.01.10.902478.full.pdf,files/doi_10.1101_2020.01.10.902478.pdf,2020,contemporary,contemporary,1,27,7,13,96,239,1,core_audit,core_relevant,DS07 VNC (FANC/MANC),sectioning;acquisition,fly,pipeline_stage,GridTape TEM;serial-section EM,sectioning;acquisition,DS07 VNC (FANC/MANC),,,,,,false,dryrun+dataset_organism+stages+title_abstract,contemporary_keep
work_e3277619bfed476c,doi_10.1002_hbm.25033,Mapping brain asymmetry in health and disease through the ENIGMA consortium,2019,Xiang-zhen Kong; Merel C. Postema; Tulio M. Guadalupe; Carolien G. F. de Kovel; P. Boedhoe; M. Hoogman; S. Mathias; Daan van Rooij; D. Schijven; D. Glahn; S. Medland; N. Jahanshad; S. Thomopoulos; J. Turner; J. Buitelaar; T. V. van Erp; B. Franke; S. Fisher; O. A. van den Heuvel; L. Schmaal; P. Thompson; C. Francks,Human Brain Mapping,10.1002/hbm.25033,https://doi.org/10.1002/hbm.25033,https://europepmc.org/articles/PMC8675409?pdf=render,downloaded,files/doi_10.1002_hbm.25033.pdf,https://europepmc.org/articles/PMC8675409?pdf=render,files/doi_10.1002_hbm.25033.pdf,2019,contemporary,contemporary,1,2,0,2,95,174,1,role_bridge,role_bridge,,,,health_translation,,,,,,,,yes,false,strays_axis,contemporary_keep
work_e38ae195f332be66,doi_10.1016_j.neuron.2023.09.032,Mapping of Neuronal and Glial Primary Cilia Contactome and Connectome in the Human Cerebral Cortex,2023,Jun Wu; Su-Ji Cho; Katherine D. Descant; Peter H. Li; Alexander Shapson-Coe; M. Januszewski; Daniel R. Berger; Cailyn Meyer; Cristine Casingal; Ariba Huda; Jiaqi Liu; Tina Ghashghaei; Mikayla Brenman; M. Jiang; J. Scarborough; Art Pope; Viren Jain; Jason L Stein; Jiami Guo; Ryohei Yasuda; J. Lichtman; E. S. Anton,Neuron,10.1016/j.neuron.2023.09.032,https://doi.org/10.1016/j.neuron.2023.09.032,https://europepmc.org/articles/PMC10841524?pdf=render,downloaded,files/doi_10.1016_j.neuron.2023.09.032.pdf,https://europepmc.org/articles/PMC10841524?pdf=render,files/doi_10.1016_j.neuron.2023.09.032.pdf,2023,contemporary,contemporary,1,2,0,2,97,70,1,core_audit,core_relevant,DS13 MICrONS,sectioning,human,pipeline_stage,electron microscopy,sectioning,DS13 MICrONS,,,,,,false,dryrun+title_abstract_organism_overrides_dryrun+stages+title_abstract,contemporary_keep
work_e38ce8eb753d5588,doi_10.3389_fcomp.2021.613981,FusionNet: A Deep Fully Residual Convolutional Neural Network for Image Segmentation in Connectomics,2016,Tran Minh Quan; David Grant Colburn Hildebrand; W. Jeong,Frontiers of Computer Science,10.3389/fcomp.2021.613981,https://doi.org/10.3389/fcomp.2021.613981,https://arxiv.org/pdf/1612.0536.pdf,downloaded,files/doi_10.3389_fcomp.2021.613981.pdf,https://arxiv.org/pdf/1612.0536.pdf,files/doi_10.3389_fcomp.2021.613981.pdf,2016–2018,history,history,1,16,16,12,89,274,1,core_audit,core_relevant,,segmentation;infrastructure,,pipeline_stage,electron microscopy,segmentation;infrastructure,,,,,,,false,dryrun+stages+title_abstract,history_milestone
work_e3992b6f698e0c1a,doi_10.1007_978-3-030-27378-1_60,Pathoconnectome Analysis of Müller Cells in Early Retinal Remodeling,2019,Rebecca L. Pfeiffer; James R. Anderson; Daniel P. Emrich; Jeebika Dahal; C. Sigulinsky; Hope Morrison; Jia-Hui Yang; C. Watt; K. Rapp; M. Kondo; H. Terasaki; Jessica C. Garcia; R. Marc; Bryan William Jones,Advances in Experimental Medicine and Biology,10.1007/978-3-030-27378-1_60,https://doi.org/10.1007/978-3-030-27378-1_60,https://pmc.ncbi.nlm.nih.gov/articles/PMC7046339/pdf/nihms-1560708.pdf,downloaded,files/doi_10.1007_978-3-030-27378-1_60.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7046339/pdf/nihms-1560708.pdf,files/doi_10.1007_978-3-030-27378-1_60.pdf,2019,contemporary,contemporary,1,2,1,3,39,14,1,core_audit,core_relevant,DS09/DS10 mouse retina,infrastructure,mouse,pipeline_stage,,infrastructure,DS09/DS10 mouse retina,,,,,,false,dryrun+dataset_organism+stages,contemporary_keep
work_e3fe7b657f85f0ee,doi_10.1101_2020.01.17.909572,Accelerated EM Connectome Reconstruction using 3D Visualization and Segmentation Graphs,2020,Philip M. Hubbard; S. Berg; Ting Zhao; D. J. Olbris; L. Umayam; Jeremy B. Maitin-Shepard; Michał Januszewski; W. Katz; Erika Neace; Stephen M. Plaza,bioRxiv,10.1101/2020.01.17.909572,https://doi.org/10.1101/2020.01.17.909572,https://www.biorxiv.org/content/10.1101/2020.01.17.909572.full.pdf,downloaded,files/doi_10.1101_2020.01.17.909572.pdf,https://www.biorxiv.org/content/10.1101/2020.01.17.909572.full.pdf,files/doi_10.1101_2020.01.17.909572.pdf,2020,contemporary,contemporary,1,9,7,12,36,10,1,core_audit,core_relevant,,segmentation;proofreading;synapses;graph_analysis,,pipeline_stage,Structured-loss affinity segmentation;electron microscopy,segmentation;proofreading;synapses;graph_analysis,,,,,,,false,dryrun+stages+title_abstract,contemporary_keep
work_e4159e66a30cf379,doi_10.1371_journal.pcbi.1005084,"Vulnerability-Based Critical Neurons, Synapses, and Pathways in the Caenorhabditis elegans Connectome",2016,Seong-Kyun Kim; Hyoungkyu Kim; Jerald D. Kralik; Jaeseung Jeong,PLoS Comput. Biol.,10.1371/journal.pcbi.1005084,https://doi.org/10.1371/journal.pcbi.1005084,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1005084&type=printable,downloaded,files/doi_10.1371_journal.pcbi.1005084.pdf,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1005084&type=printable,files/doi_10.1371_journal.pcbi.1005084.pdf,2016–2018,history,history,1,11,6,9,33,20,1,core_audit,core_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,graph_analysis,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages,history_milestone
work_e4bc57c6de51abe9,doi_10.1101_2021.04.23.441023,Altered synaptic connectivity and brain function in mice lacking microglial adapter protein Iba1,2021,Pablo J. Lituma; E. Woo; B. O’Hara; P. Castillo; N. Sibinga; Sayan Nandi,Proceedings of the National Academy of Sciences of the United States of America,10.1101/2021.04.23.441023,https://doi.org/10.1101/2021.04.23.441023,https://www.biorxiv.org/content/10.1101/2021.04.23.441023.full.pdf,downloaded,files/doi_10.1101_2021.04.23.441023.pdf,https://www.biorxiv.org/content/10.1101/2021.04.23.441023.full.pdf,files/doi_10.1101_2021.04.23.441023.pdf,2021,contemporary,contemporary,1,0,0,0,91,78,1,core_audit,adjacent_relevant,,,,biological_application,,,,yes,,,,,false,title_axis,contemporary_keep
work_e4ccbb28296db5fd,doi_10.3389_fninf.2018.00099,A Single-Cell Level and Connectome-Derived Computational Model of the Drosophila Brain,2018,Yu-Chi Huang; Cheng-Te Wang; Ta-Shun Su; Kuo-Wei Kao; Yen-Jen Lin; A. Chiang; C. Lo,bioRxiv,10.3389/fninf.2018.00099,https://doi.org/10.3389/fninf.2018.00099,https://www.frontiersin.org/articles/10.3389/fninf.2018.00099/pdf,downloaded,files/doi_10.3389_fninf.2018.00099.pdf,https://www.frontiersin.org/articles/10.3389/fninf.2018.00099/pdf,files/doi_10.3389_fninf.2018.00099.pdf,2016–2018,history,history,1,5,7,7,45,26,1,core_audit,adjacent_relevant,,infrastructure;modeling,fly,pipeline_stage,,infrastructure;modeling,,,,,,,false,dryrun+title_abstract_organism+stages,history_milestone
work_e4ddb9363ec5d96d,doi_10.1080_01677063.2021.1892096,A quick and versatile protocol for the 3D visualization of transgene expression across the whole body of larval Drosophila,2021,O. Kobler; Aliće Weiglein; Kathrin Hartung; Yi-Chun Chen; B. Gerber; Ulrich Thomas,bioRxiv,10.1080/01677063.2021.1892096,https://doi.org/10.1080/01677063.2021.1892096,https://www.tandfonline.com/doi/pdf/10.1080/01677063.2021.1892096,downloaded,files/doi_10.1080_01677063.2021.1892096.pdf,https://www.tandfonline.com/doi/pdf/10.1080/01677063.2021.1892096,files/doi_10.1080_01677063.2021.1892096.pdf,2021,contemporary,contemporary,1,1,2,3,37,8,1,role_bridge,role_bridge,DS03 Drosophila larva,infrastructure,fly,pipeline_stage,light-sheet;confocal,infrastructure,DS03 Drosophila larva,,,,,,false,dryrun+dataset_organism+stages+title_abstract,contemporary_keep
work_e537b8e00c039417,doi_10.1038_s41467-020-18422-8,Light microscopy based approach for mapping connectivity with molecular specificity,2020,Fred Y. Shen; M. Harrington; Logan A. Walker; Hon Pong Jimmy Cheng; E. Boyden; Dawen Cai,Nature Communications,10.1038/s41467-020-18422-8,https://doi.org/10.1038/s41467-020-18422-8,https://www.nature.com/articles/s41467-020-18422-8.pdf,downloaded,files/doi_10.1038_s41467-020-18422-8.pdf,https://www.nature.com/articles/s41467-020-18422-8.pdf,files/doi_10.1038_s41467-020-18422-8.pdf,2020,contemporary,contemporary,1,9,8,12,79,48,1,core_audit,adjacent_relevant,,preparation,,pipeline_stage,expansion microscopy;electron microscopy,preparation,,,,,,,false,dryrun+stages+title_abstract,contemporary_keep
work_e55d932cde0c77af,doi_10.1038_s41586-021-03778-8,Connectomes across development reveal principles of brain maturation,2021,Daniel K. Witvliet; Ben Mulcahy; James K. Mitchell; Y. Meirovitch; D. Berger; Yuelong Wu; Yufang Liu; Wan Xian Koh; Rajeev Parvathala; D. Holmyard; R. Schalek; N. Shavit; A. Chisholm; J. Lichtman; Aravinthan D. T. Samuel; Mei Zhen,Nature,10.1038/s41586-021-03778-8,https://doi.org/10.1038/s41586-021-03778-8,https://doi.org/10.1038/s41586-021-03778-8,downloaded,files/doi_10.1038_s41586-021-03778-8.pdf,,files/doi_10.1038_s41586-021-03778-8.pdf,2021,contemporary,contemporary,1,119,20,13,100,395,1,core_audit,core_relevant,DS01 C. elegans (White+),sectioning,elegans,pipeline_stage,serial-section EM,sectioning,DS01 C. elegans (White+),,,,,,false,title_abstract+dataset_organism+stages,contemporary_keep
