work_id,title,year,doi,venue,decision,graph_core,ultra_core,emergent_core,citation_count_work,corpus_link_count,is_recent_2024plus,k_core,pagerank_percentile,citation_role,primary_community_label,n_authors,pdf_local_path
work_226671ea5a46bda3,The fly connectome reveals a path to the effectome,2024,10.1038/s41586-024-07982-0,Nature,core_relevant,core,False,True,36,25,True,11.0,0.938677993097956,broker,H. Sebastian Seung / G. Jefferis,13,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41586-024-07982-0.pdf
work_10a0b035f8a594bc,Connectomic reconstruction predicts visual features used for navigation,2024,10.1038/s41586-024-07967-z,Nature,core_relevant,core,False,True,28,10,True,8.0,0.8643482877621449,broker,H. Sebastian Seung / G. Jefferis,11,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41586-024-07967-z.pdf
work_a621029de816adc1,Predicting visual function by interpreting a neuronal wiring diagram,2024,10.1038/s41586-024-07953-5,Nature,core_relevant,core,False,True,28,11,True,8.0,0.8850544199628352,broker,H. Sebastian Seung / G. Jefferis,1,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41586-024-07953-5.pdf
work_ceb66b1db1935fdb,Predicting modular functions and neural coding of behavior from a synaptic wiring diagram,2024,10.1038/s41593-024-01784-3,Nature Neuroscience,core_relevant,core,False,True,26,21,True,11.0,0.7833820015927794,broker,H. Sebastian Seung / G. Jefferis,28,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41593-024-01784-3.pdf
work_5d14dfa16e4b8cf3,Prediction of neural activity in connectome-constrained recurrent networks,2024,10.1038/s41593-025-02080-4,bioRxiv,core_relevant,core,False,True,23,27,True,10.0,0.915582691797186,broker,Albert Cardona / J. Vogelstein,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41593-025-02080-4.pdf
work_582b4134fbc951cc,Social state alters vision using three circuit mechanisms in Drosophila,2024,10.1038/s41586-024-08255-6,Nature,core_relevant,core,False,True,22,7,True,6.0,0.8293071409609769,broker,J. Lichtman / Hanspeter Pfister,13,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41586-024-08255-6.pdf
work_13a5924450d152cf,Hierarchical communities in the larval Drosophila connectome: Links to cellular annotations and network topology,2024,10.1101/2023.10.25.562730,bioRxiv,core_relevant,core,False,True,20,25,True,11.0,0.8598354127953278,broker,Olaf Sporns / B. Mišić,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2023.10.25.562730.pdf
work_542d289b1df8abc6,A Connectome of the Male Drosophila Ventral Nerve Cord,2023,10.1101/2023.06.05.543757,bioRxiv,core_relevant,core,False,True,88,48,False,11.0,0.9644279267321476,broker,J. Lichtman / Hanspeter Pfister,84,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2023.06.05.543757.pdf
work_5a5bf6e6db192920,A consensus cell type atlas from multiple connectomes reveals principles of circuit stereotypy and variation,2023,10.1101/2023.06.27.546055,bioRxiv,core_relevant,core,False,True,78,27,False,11.0,0.918237324130608,broker,H. Sebastian Seung / G. Jefferis,33,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2023.06.27.546055.pdf
work_e38ae195f332be66,Mapping of Neuronal and Glial Primary Cilia Contactome and Connectome in the Human Cerebral Cortex,2023,10.1016/j.neuron.2023.09.032,Neuron,core_relevant,core,False,True,70,2,False,2.0,0.8011680382267056,only_in,J. Lichtman / Hanspeter Pfister,22,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.neuron.2023.09.032.pdf
work_8a9f36433b0e7803,Synaptic gradients transform object location to action,2023,10.1038/s41586-022-05562-8,Nature,core_relevant,core,False,True,36,3,False,3.0,0.8096628616936554,only_in,James R. Anderson / Bryan William Jones,17,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41586-022-05562-8.pdf
work_55a31c8884d2dba2,Cell-type-specific inhibitory circuitry from a connectomic census of mouse visual cortex,2023,10.1101/2023.01.23.525290,bioRxiv,core_relevant,core,False,True,35,33,False,11.0,0.9118662065303956,broker,H. Sebastian Seung / G. Jefferis,47,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2023.01.23.525290.pdf
work_c71bd1681aa3a6dd,Nested neural circuits generate distinct acoustic signals during Drosophila courtship,2023,10.1101/2023.08.30.555537,bioRxiv,core_relevant,core,False,True,30,9,False,9.0,0.8324926997610831,broker,J. Lichtman / Hanspeter Pfister,6,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2023.08.30.555537.pdf
work_579bab55f1835737,Immersion fixation and staining of multi-cubic millimeter volumes for electron microscopy-based connectomics of human brain biopsies,2023,10.1016/j.biopsych.2023.01.025,Biological Psychiatry,core_relevant,core,False,True,27,21,False,11.0,0.9171754711972392,broker,J. Lichtman / Hanspeter Pfister,8,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.biopsych.2023.01.025.pdf
work_63d1c71c6b4843f4,Hunger- and thirst-sensing neurons modulate a neuroendocrine network to coordinate sugar and water ingestion,2023,10.1101/2023.04.06.535891,bioRxiv,core_relevant,core,False,True,24,1,False,1.0,0.5566764003185559,only_out,H. Sebastian Seung / G. Jefferis,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2023.04.06.535891.pdf
work_16b9df3949da837d,A leaky integrate-and-fire computational model based on the connectome of the entire adult Drosophila brain reveals insights into sensorimotor processing,2023,10.1101/2023.05.02.539144,bioRxiv,core_relevant,core,False,True,21,9,False,8.0,0.8553225378285108,broker,H. Sebastian Seung / G. Jefferis,27,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2023.05.02.539144.pdf
work_97016b4155ddb0c4,Dissecting the Functional Organization of the C. elegans Serotonergic System at Whole-Brain Scale,2023,10.1016/j.cell.2023.04.023,Cell,core_relevant,core,False,True,20,4,False,4.0,0.4321741438810724,only_out,Xiaoyin Chen / Yonggang Wang,12,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.cell.2023.04.023.pdf
work_be884a73cedf8f72,The neuropeptidergic connectome of C. elegans,2022,10.1016/j.neuron.2023.09.043,bioRxiv,core_relevant,core,False,True,133,58,False,11.0,0.9654897796655164,broker,Oliver Hobert / Steven J. Cook,12,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.neuron.2023.09.043.pdf
work_6db95f64553b035d,Automated synapse-level reconstruction of neural circuits in the larval zebrafish brain,2022,10.1038/s41592-022-01621-0,Nature Methods,core_relevant,core,False,True,95,35,False,11.0,0.9376161401645872,broker,M. Helmstaedter / Winfried Denk,11,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41592-022-01621-0.pdf
work_13df857c596640ee,A functionally ordered visual feature map in the Drosophila brain.,2022,10.1016/j.neuron.2022.02.013,Neuron,core_relevant,core,False,True,81,0,False,,,no_graph,J. Lichtman / Hanspeter Pfister,6,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.neuron.2022.02.013.pdf
work_4d88921e492f9434,neuPrint: An open access tool for EM connectomics,2022,10.3389/fninf.2022.896292,Frontiers in Neuroinformatics,core_relevant,core,False,True,78,44,False,11.0,0.965224316432174,broker,J. Lichtman / Hanspeter Pfister,7,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.3389_fninf.2022.896292.pdf
work_fc2482a7f46c841c,Semi-Supervised Neuron Segmentation via Reinforced Consistency Learning,2022,10.1109/tmi.2022.3176050,IEEE Transactions on Medical Imaging,core_relevant,core,False,True,75,0,False,,,no_graph,Xiaoyin Chen / Yonggang Wang,7,postanalysis/pdfs/files/doi_10.1109_tmi.2022.3176050.pdf
work_1d4b6e5375da0fe3,Synaptic wiring motifs in posterior parietal cortex support decision-making,2022,10.1038/s41586-024-07088-7,bioRxiv,core_relevant,core,False,True,59,12,False,11.0,0.870188478895673,broker,M. Helmstaedter / Winfried Denk,11,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41586-024-07088-7.pdf
work_dc3bb8105fafef02,Connectomic analysis of the Drosophila lateral neuron clock cells reveals the synaptic basis of functional pacemaker classes,2022,10.1101/2022.03.02.482743,bioRxiv,core_relevant,core,False,True,58,10,False,6.0,0.8924873904964162,broker,Xiaoyin Chen / Yonggang Wang,8,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2022.03.02.482743.pdf
work_e8008cd9a116e028,A set of hub neurons and non-local connectivity features support global brain dynamics in C. elegans.,2022,10.1016/j.cub.2022.06.039,Current Biology,core_relevant,core,False,True,56,46,False,11.0,0.93310326519777,broker,Oliver Hobert / Steven J. Cook,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.cub.2022.06.039.pdf
work_fc7814746d37de43,A multiscale brain map derived from whole-brain volumetric reconstructions,2021,10.1038/s41586-021-03284-x,Nature,core_relevant,core,False,True,93,50,False,11.0,0.976639235465888,broker,Oliver Hobert / Steven J. Cook,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41586-021-03284-x.pdf
work_15832f977411772d,Structure and function of axo-axonic inhibition,2021,10.7554/elife.73783,eLife,core_relevant,core,False,True,59,30,False,11.0,0.9296522431643216,broker,H. Sebastian Seung / G. Jefferis,40,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.7554_elife.73783.pdf
work_af967f4e3e759889,Origins of direction selectivity in the primate retina,2021,10.1038/s41467-022-30405-5,Nature Communications,core_relevant,core,False,True,58,4,False,4.0,0.7971860897265729,broker,M. Helmstaedter / Winfried Denk,15,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41467-022-30405-5.pdf
work_b0ddf4ae8c7faf63,Neurotransmitter classification from electron microscopy images at synaptic sites in Drosophila melanogaster,2020,10.1016/j.cell.2024.03.016,bioRxiv,core_relevant,core,False,True,185,129,False,11.0,0.9859304486328644,hub,H. Sebastian Seung / G. Jefferis,23,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.cell.2024.03.016.pdf
work_0c32ed27e86551f0,A Connectome of the Adult Drosophila Central Brain,2020,10.1101/2020.01.21.911859,bioRxiv,core_relevant,core,False,True,178,28,False,11.0,0.9556676400318556,broker,J. Lichtman / Hanspeter Pfister,105,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.01.21.911859.pdf
work_9e3d9326ebd1b0f4,Complete Connectomic Reconstruction of Olfactory Projection Neurons in the Fly Brain,2020,10.1101/2020.01.19.911453,bioRxiv,core_relevant,core,False,True,168,24,False,11.0,0.9638970002654632,broker,H. Sebastian Seung / G. Jefferis,18,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.01.19.911453.pdf
work_d21c268780bf38d6,"Information flow, cell types and stereotypy in a full olfactory connectome",2020,10.7554/elife.66018,bioRxiv,core_relevant,core,False,True,139,70,False,11.0,0.979824794265994,broker,H. Sebastian Seung / G. Jefferis,16,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.7554_elife.66018.pdf
work_c264471fa138e632,Recurrent architecture for adaptive regulation of learning in the insect brain,2020,10.1038/s41593-020-0607-9,Nature Neuroscience,core_relevant,core,False,True,134,18,False,11.0,0.9317759490310592,broker,Albert Cardona / J. Vogelstein,16,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41593-020-0607-9.pdf
work_a1904fa7e0f72eb3,Whitening of odor representations by the wiring diagram of the olfactory bulb,2020,10.1038/s41593-019-0576-z,Nature Neuroscience,core_relevant,core,False,True,92,33,False,11.0,0.9689408016989648,broker,M. Helmstaedter / Winfried Denk,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41593-019-0576-z.pdf
work_86c1f0dec2fe2b88,"Connectomics Analysis Reveals First-, Second-, and Third-Order Thermosensory and Hygrosensory Neurons in the Adult Drosophila Brain",2020,10.1101/2020.01.20.912709,bioRxiv,core_relevant,core,False,True,89,27,False,11.0,0.9734536766657818,broker,H. Sebastian Seung / G. Jefferis,16,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2020.01.20.912709.pdf
work_4f923dc785f0b321,Structure and function of a neocortical synapse,2019,10.1038/s41586-020-03134-2,Nature,core_relevant,core,False,True,188,37,False,11.0,0.9777010883992568,broker,J. Lichtman / Hanspeter Pfister,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41586-020-03134-2.pdf
work_b9427d82f30c52ed,The neuroanatomical ultrastructure and function of a biological ring attractor,2019,10.1101/847152,bioRxiv,core_relevant,core,False,True,132,13,False,9.0,0.9254048314308468,only_in,J. Lichtman / Hanspeter Pfister,9,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_847152.pdf
work_63ec5ea7fbf83d9e,Comparisons between the ON- and OFF-edge motion pathways in the Drosophila brain,2019,10.7554/elife.40025,eLife,core_relevant,core,False,True,125,13,False,10.0,0.8882399787629414,broker,J. Lichtman / Hanspeter Pfister,22,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.7554_elife.40025.pdf
work_394d3760042a2c10,A multilayer circuit architecture for the generation of distinct locomotor behaviors in Drosophila,2019,10.7554/elife.51781,eLife,core_relevant,core,False,True,93,11,False,8.0,0.9190337138306344,broker,Albert Cardona / J. Vogelstein,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.7554_elife.51781.pdf
work_facd830890c864ef,TeraVR empowers precise reconstruction of complete 3-D neuronal morphology in the whole brain,2019,10.1038/s41467-019-11443-y,Nature Communications,core_relevant,core,False,True,89,0,False,,,no_graph,Xiaoyin Chen / Yonggang Wang,16,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41467-019-11443-y.pdf
work_601a56be8326088e,Long-range axon branching: contributions to brain network plasticity and repair,2026,10.1038/s41583-025-01008-y,Nature Reviews Neuroscience,adjacent_relevant,surround,False,False,6,12,True,10.0,0.2067958587735598,only_out,J. Lichtman / Hanspeter Pfister,4,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41583-025-01008-y.pdf
work_d8e0189ccce2bc1e,Nervous system-wide single-cell morphology atlas of excitatory and inhibitory neurons in larval zebrafish,2026,10.1101/2025.06.06.658008,bioRxiv,adjacent_relevant,surround,False,False,5,12,True,,,no_graph,Xiaoyin Chen / Yonggang Wang,37,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2025.06.06.658008.pdf
work_2528fed4e090c0a8,"Brain-wide mapping of oligodendrocyte organization, oligodendrogenesis, and myelin injury",2026,10.1016/j.cell.2026.01.025,Cell,role_bridge,surround,False,False,4,4,True,,,no_graph,Xiaoyin Chen / Yonggang Wang,11,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.cell.2026.01.025.pdf
work_17509aa737f1ddf4,From synapse to system: mechanistic pathways of neural signaling dysfunction in psychiatric disorders,2026,10.3389/fcell.2026.1762930,Frontiers in Cell and Developmental Biology,adjacent_relevant,surround,False,False,3,7,True,2.0,0.1876825059729227,only_out,Nimish Kumar / Rohan Gupta,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.3389_fcell.2026.1762930.pdf
work_100b21e95a944e1e,iBrAVE: a unified framework for 3D interactive and integrative analysis of brain atlas data across modalities and scales,2026,10.1101/2025.10.04.680445,bioRxiv,role_bridge,surround,False,False,2,8,True,7.0,0.5179187682505972,only_out,Xiaoyin Chen / Yonggang Wang,17,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_2025.10.04.680445.pdf
work_1e1cdc1d337adcda,Synchronous climbing fiber activity enables instructive signaling for cerebellar learning through modulation of disinhibitory circuits,2026,10.1038/s41593-026-02268-2,Nature Neuroscience,core_relevant,surround,False,False,2,2,True,2.0,0.2920095566764003,only_out,Xiaoyin Chen / Yonggang Wang,17,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41593-026-02268-2.pdf
work_33349c24be53087b,Optimized genetic tracers for viral mediated neuronal projection mapping,2026,10.1186/s11658-026-00894-z,Cellular & Molecular Biology Letters,adjacent_relevant,surround,False,False,2,1,True,,,no_graph,Albert Cardona / J. Vogelstein,12,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1186_s11658-026-00894-z.pdf
work_3cdeb09bc05869a4,Uncovering the Basis of Human Connectome Complexity: The Role of Neuronal Morphology,2026,10.64898/2026.02.12.705493,bioRxiv,adjacent_relevant,surround,False,False,2,7,True,6.0,0.5765861428192195,only_out,Javier DeFelipe / Michael W. Reimann,12,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.64898_2026.02.12.705493.pdf
work_3f148a970f4d8675,Proprioceptive limit detectors contribute to sensorimotor control of the Drosophila leg,2026,10.1038/s41467-026-69333-z,Nature Communications,core_relevant,surround,False,False,2,13,True,10.0,0.7159543403238652,broker,H. Sebastian Seung / G. Jefferis,9,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_s41467-026-69333-z.pdf
